date,enso_mei,pdo_index,aao_index
2016-03-01,1.4914554125797284,1.56,1.9643096379556626
2016-04-01,1.31372121160567,1.74,1.7657731815141544
2016-05-01,1.2660555481762048,1.6,0.2620647013259492
2016-06-01,1.3218189462735461,0.87,-1.1982270043819563
2016-07-01,1.245619788593099,0.57,-0.6789320551661882
2016-08-01,0.9871277253686306,-0.63,0.7560679428187195
2016-09-01,0.9466419507012598,-0.8,2.3269260314022637
2016-10-01,1.1740672805890655,-0.43,0.7961110982535724
2016-11-01,0.7487059627068409,0.96,-0.0021011321138483642
2016-12-01,0.7137262686802196,0.61,0.14290606092158803
2017-01-01,0.4323173973304457,-0.06,-1.2317959087485142
2017-02-01,0.7475996462748539,-0.02,-1.4200942997472206
2017-03-01,0.21588361021223612,0.1,-0.679028011158679
2017-04-01,0.02661869500953601,0.56,-0.13179492519467206
2017-05-01,0.13712038802793866,0.45,-1.0475709145446794
2017-06-01,0.5930655579954469,0.33,1.7128931406674202
2017-07-01,0.5140339238740059,-0.45,-0.8292123507663037
2017-08-01,0.2960706734786458,-0.63,-0.20558903463928602
2017-09-01,0.8308107269629582,-0.2,-0.8649332743140722
2017-10-01,0.3133254841417892,-0.68,-1.155826261247589
2017-11-01,-0.37764885125841435,-0.6,-0.7913666831701065
2017-12-01,-0.20787963111657323,-0.03,1.6421778725072393
2018-01-01,-0.33770793531069926,0.38,0.578828021971055
2018-02-01,-0.6103069869188433,-0.09,-0.0018022367045471643
2018-03-01,-0.3367693540371531,-0.72,-0.2387892214269695
2018-04-01,-0.22995220450207815,-0.82,1.2226320895976388
2018-05-01,-0.3761805732728889,-0.47,0.27609192311288117
2018-06-01,-0.7226538355468684,-0.66,-0.28710707405146707
2018-07-01,-0.3886512535081382,-0.03,0.4335657612811764
2018-08-01,-0.15472577476972607,-0.24,-0.9650181716318194
2018-09-01,-0.16900595642656832,-0.35,-0.41562558027710156
2018-10-01,0.4018857380303883,-0.57,1.339825702834123
2018-11-01,0.04067173432950372,-0.7,1.9458728024345646
2018-12-01,-0.4210529903808683,-0.21,-1.0478787402283674
2019-01-01,-0.5865201123071548,-0.34,-0.19196644726666678
2019-02-01,-0.5415439059830887,-0.72,0.1998198619046008
2019-03-01,-0.41438768058797226,-0.4,-0.14483845415850516
2019-04-01,-0.44531972988607404,0.09,1.0198793185194734
2019-05-01,-0.2951711379431776,0.26,-1.0907529653198715
2019-06-01,-0.6411158514059931,-0.06,0.3555842677867398
2019-07-01,-0.143874885043416,0.52,0.8573489805965003
2019-08-01,-0.15413275005684504,-0.0,1.8056281062804302
2019-09-01,0.19646927442527776,0.13,-1.2910093557538653
2019-10-01,0.2796399508960612,-0.9,-0.11985819177955258
2019-11-01,0.38870192155259026,-0.51,0.30538066974182987
2019-12-01,0.5207619134669924,-0.0,-0.2029708841367566
2020-01-01,0.6029982901254877,-1.41,-0.9732410442278178
2020-02-01,0.7355152890732022,-1.48,-1.4002634703474253
2020-03-01,1.0607095192056115,-1.75,0.9280202885097424
2020-04-01,1.0135949181954913,-1.32,0.5778970507112473
2020-05-01,1.124936553652496,-0.52,1.2342014494418245
2020-06-01,0.9855221900010784,-0.75,-0.9028490666915219
2020-07-01,1.3190051356358126,-0.92,-0.5466170398923397
2020-08-01,0.9841869314544506,-1.33,1.739155633861909
2020-09-01,1.42605036818225,-1.04,0.9130287833676677
2020-10-01,1.271397946170722,-0.62,0.7866220137771435
2020-11-01,0.7150256209182354,-1.58,0.6267751933225394
2020-12-01,0.6819543832996487,-0.98,-1.9399309982962285
2021-01-01,0.40944344772721963,-0.61,1.153682776913265
2021-02-01,0.6206921676511149,-1.09,-1.7105894736662661
2021-03-01,0.36283575709528615,-1.67,-0.6735649874462246
2021-04-01,0.19269715142132363,-1.84,0.3202893331403312
2021-05-01,-0.39343478300446805,-2.04,0.1890504786336202
2021-06-01,-0.48978320047874424,-1.82,-0.4394779396531106
2021-07-01,-1.1679686784195569,-2.0,-0.02348192461646868
2021-08-01,-1.526342657623318,-0.95,-0.10423004010000488
2021-09-01,-1.1455839950176971,-1.96,0.5473939690523548
2021-10-01,-0.795285547920678,-3.14,0.4785564900297672
2021-11-01,-0.5881197245931208,-2.75,0.16707790692713556
2021-12-01,-0.8194005950725727,-2.71,0.4639244357954284
2022-01-01,-0.7517739424079094,-2.4,0.27262203133067303
2022-02-01,-0.677677309894289,-1.91,0.3035930685485717
2022-03-01,-0.957418985662623,-1.67,0.4541793543109332
2022-04-01,-0.41065759656621553,-2.09,-0.1434339090788542
2022-05-01,-0.10638314973689256,-2.23,-0.12207423875968304
2022-06-01,-0.16203408691210247,-1.31,1.0225050329470944
2022-07-01,-0.137764926522533,-2.63,-0.6287780680236525
2022-08-01,-0.06147359148601396,-2.38,-1.1240180756701874
2022-09-01,-0.6678466928646997,-2.28,0.565217597096471
2022-10-01,-0.6752152383344088,-1.81,0.49476039545062267
2022-11-01,-0.8122889889003074,-2.4,1.0996886149071328
2022-12-01,-1.0315460929787514,-2.21,0.08173010985326266
2023-01-01,-1.0127215715466629,-1.24,0.22380935904623778
2023-02-01,-0.37214345633713986,-1.65,-0.25164481364498603
2023-03-01,-0.14267625232332296,-2.45,-1.463015375407435
2023-04-01,-0.2997623240258297,-3.08,-0.19430577580564862
2023-05-01,-0.09801125721639917,-2.41,0.799107098469912
2023-06-01,0.33159649948104136,-2.55,0.21605665732768622
2023-07-01,0.5758269544067679,-2.54,0.999810156029491
2023-08-01,0.5361333699421434,-2.48,0.6365720064037804
2023-09-01,0.28843899963625697,-2.99,-0.145531999186656
2023-10-01,0.46906209375670826,-2.23,2.3448582601262764
2023-11-01,0.5402015000075624,-1.79,1.6281126625491462
2023-12-01,0.7547393160151259,-1.66,-0.40275614495363243
2024-01-01,0.8698169249182042,-1.57,-0.0710164249346068
2024-02-01,1.0977010470221842,-1.34,1.516973333678723
2024-03-01,0.8273603788517954,-1.54,1.9794048084596036
2024-04-01,1.1398425606569136,-2.11,1.8010193155336545
2024-05-01,1.0851381859989422,-2.98,-1.2195818572759805
2024-06-01,1.5992026291866277,-3.15,0.4775085756259432
2024-07-01,1.2325260208410946,-3.01,1.6469499962390663
2024-08-01,1.6300625597065599,-2.91,0.040505426432050344
2024-09-01,1.5264295387746982,-3.56,1.673615085085422
2024-10-01,1.1783611838128938,-3.8,0.027112615750107646
2024-11-01,0.9153593152153081,-3.13,0.5701418760640943
2024-12-01,0.7277191912354812,-2.03,-0.40877171726496897
2025-01-01,,-1.29,
2025-02-01,,-1.4,
2025-03-01,,-1.12,
2025-04-01,,-1.15,
2025-05-01,,-1.66,
2025-06-01,,-2.64,
2025-07-01,,-4.21,
2025-08-01,,-3.23,
2025-09-01,,-2.31,
2025-10-01,,-2.37,
2025-11-01,,-1.51,
2025-12-01,,-0.96,
2026-01-01,,-1.24,
2026-02-01,,-1.0,
2026-03-01,,-1.43,
2026-04-01,,-1.63,
2026-05-01,,-1.76,
2026-06-01,,99.99,
2026-07-01,,99.99,
2026-08-01,,99.99,
2026-09-01,,99.99,
2026-10-01,,99.99,
2026-11-01,,99.99,
2026-12-01,,99.99,
